full_movie_array
"['SAM16', '9 EPISODIOS', 'CRIMEN, DRAMA', '2019']"
SEDUCED: INSIDE THE NXIVM CULT
"Esta docuserie de la directora y productora Cecilia Peck y la productora y editora Inbal Lessner —quienes colaboraron en ""Brave Miss World"", nominada al Emmy®— sigue el peligroso viaje de India Oxenberg a través del culto de esclavización sexual NXVIM."
https://www.starz.com/ar/es/series/seduced-inside-the-nxivm-cult/59967
"['SAM16', '4 EPISODIOS', 'DOCUMENTAL', '2020']"
Run the World
"""Run the World"" es una serie de ocho episodios de media hora de duración que cuenta la historia de un grupo de mujeres negras, vibrantes y leales mejores amigas, que trabajan, viven y juegan en Harlem mientras se esfuerzan por dominar el mundo. En esencia, es un programa femenino sin pelos en la lengua que trata de una amistad envidiable y de no sólo sobrevivir, sino de progresar juntas."
https://www.starz.com/ar/es/series/run-the-world/58457
"['SAM16', '9 EPISODIOS', 'DRAMA', '2021']"
Flesh And Bone
"Esta oscura y delicada serie sigue a una joven bailarina, Claire, que se une a una prestigiosa compañía de ballet de la ciudad de Nueva York y se encuentra con el glamour y la disfunción del mundo del ballet."
https://www.starz.com/ar/es/series/flesh-and-bone/24528
"['SAM16', '8 EPISODIOS', 'DANZA, DRAMA', '2015']"
Baptiste
"El impredecible detective, Julien Baptiste, quien está de vacaciones con su esposa en Ámsterdam, apoya a su exnovia, la Jefa de Policía de Ámsterdam, en una investigación."
https://www.starz.com/ar/es/series/baptiste/45713
"['SAM16', '11 EPISODIOS', 'DRAMA', '2019 - 2021']"
Sweetbitter
"Tess empieza a trabajar en uno de los restaurantes más elegantes de Nueva York, pensando en que sería un trabajo temporal, pero pronto se vio imbuida en al ambiente de sus colegas, la vida nocturna, y el ritmo rápido del estilo de vida de la ciudad."
https://www.starz.com/ar/es/series/sweetbitter/37699
"['SAM16', '14 EPISODIOS', 'DRAMA, LITERARIA', '2018 - 2019']"
Blue Mountain State
"En Blue Mountain State, el campus universitario más pendenciero del país, los atletas aprenden los altibajos de ser unos de los pocos elegidos que son venerados en el campus."
https://www.starz.com/ar/es/series/blue-mountain-state/46152
"['SAM16', '39 EPISODIOS', 'COMEDIA, DEPORTES', '2010 - 2011']"
Rosemary's Baby
"""Rosemary's Baby"" es la nueva versión de la novela de superventas de Ira levin, que sigue a una mujer embarazada quien descubre una trama siniestra alrededor de su bebé no nacido."
https://www.starz.com/ar/es/series/rosemarys-baby/45825
"['SAM13', '2 EPISODIOS', 'SUSPENSO', '2014']"
Houdini
"Adrien Brody, ganador del Premio de la Academia*, y Kristen Connolly estelarizan HOUDINI, que sigue la transformación de inmigrante a superestrella del mundialmente famoso maestro escapista."
https://www.starz.com/ar/es/series/houdini/45824
"['SAM13', '2 EPISODIOS', 'DRAMA, HISTÓRICA', '2014']"
The Royals
"The Royals sigue las vidas de una familia real británica ficticia que vive un mundo de opulencia, lujuria, escándalo sexual y tradición regia: un mundo que también trae consigo un costo de responsabilidades, destino e intensa opinión pública."
https://www.starz.com/ar/es/series/the-royals/45706
"['SAM13', '40 EPISODIOS', 'DRAMA', '2015 - 2018']"
The White Princess
“The White Princess” representa una turbulenta época de la historia británica desde la visión de las mujeres que encarnan una dura batalla por el poder.
https://www.starz.com/ar/es/series/the-white-princess/30887
"['SAM16', '8 EPISODIOS', 'DRAMA, LITERARIA', '2017']"
The Capture
"Del productor ejecutivo de éxitos David Heyman y NBCUniversal International Studios llega ""La captura"", un oportuno thriller que explora cuestiones urgentes acerca de la vigilancia y la desinformación."
https://www.starz.com/ar/es/series/the-capture/57770
"['SAM13', '6 EPISODIOS', 'DRAMA', '2019']"
Howards End
"""Howards End"" es la historia de dos hermanas independientes, poco convencionales y los hombres en sus vidas; buscan significado y amor mientras navegan en un mundo que cambia constantemente."
https://www.starz.com/ar/es/series/howards-end/37269
"['SAM13', '4 EPISODIOS', 'DRAMA, LITERARIA', '2018']"
Warriors Of Liberty City
"La serie sigue a los Guerreros de Liberty City, un programa de fútbol juvenil. La vida, como el fútbol, es un deporte de contacto, y para los niños, ser un Guerrero es el secreto para ambos."
https://www.starz.com/ar/es/series/warriors-of-liberty-city/39040
"['SAM16', '6 EPISODIOS', 'DOCUMENTAL, DEPORTES', '2018']"
Wolf Creek
"Mick Taylor regresa para causar estragos en Wolf Creek. Excepto que esta vez una víctima se defiende. La única sobreviviente de la masacre de su familia, la estudiante universitaria Eve Thorogood, promete llevar al asesino ante la justicia."
https://www.starz.com/ar/es/series/wolf-creek/46155
"['SAM16', '12 EPISODIOS', 'DRAMA, DE TERROR', '2016 - 2017']"
The Name of the Rose
"En 1327, un brillante monje franciscano ingés, Guillermo de Baskerville, es enviado por el Santo Imperio Romano a un monasterio aislado al norte de Italia para un dramático y decisivo encuentro."
https://www.starz.com/ar/es/series/the-name-of-the-rose/45429
"['SAM16', '8 EPISODIOS', 'DRAMA', '2019']"
High Fidelity
"Una re-imaginación de la novela de 1995 de Nick Hornby, ""High Fidelity"" se centra en Rob, una dueña de una tienda de discos que recuerda las relaciones pasadas a través de la música y la cultura pop."
https://www.starz.com/ar/es/series/high-fidelity/60255
"['SAM16', '11 EPISODIOS', 'COMEDIA, DRAMA', '2020']"
The Kill Point
"""Este drama lleno de testosterona trata de un grupo de veteranos de guerra insensibilizados, quienes se enfrentan a un negociador de rehenes que se niega a retroceder durante un atraco bancario frustrado""."
https://www.starz.com/ar/es/series/the-kill-point/45612
"['SAM16', '8 EPISODIOS', 'ACCIÓN, CRIMEN', '2007']"
Hightown
"Ambientada en el bello, pero sombrío, Cabo Cod, esta serie, narra el camino de una mujer para dejar las drogas y el alcohol. Pero todo es eclipsado por una investigación por asesinato."
https://www.starz.com/ar/es/series/hightown/57463
"['SAM16', '19 EPISODIOS', 'CRIMEN, DRAMA', '2020 - 2021']"
Castle Rock
"""Castle Rock"" lleva a los espectadores al escalofriante mundo del exitoso y aclamado Stephen King en esta serie de terror psicológico."
https://www.starz.com/ar/es/series/castle-rock/45522
"['SAM16', '21 EPISODIOS', 'DRAMA, FANTASÍA', '2018 - 2020']"
And Then There Were None
"Basado en la novela policíaca más vendida de todos los tiempos por Agatha Christie. Ocho extraños son atraídos a una isla aislada en la costa de Devon, donde pronto queda claro que han sido convocados para expiar sus crímenes pasados."
https://www.starz.com/ar/es/series/and-then-there-were-none/45929
"['SAM13', '3 EPISODIOS', 'CRIMEN, DRAMA', '2015']"
Chasing Life
"Chasing Life sigue a April, una periodista de veintitantos años cuya vida finalmente se está arreglando. Cuando repentinamente le diagnostican cáncer, su mundo se pone de cabeza y ella debe aprender a seguir persiguiendo la vida."
https://www.starz.com/ar/es/series/chasing-life/45516
"['SAM13', '34 EPISODIOS', 'DRAMA', '2014 - 2015']"
The Night Manager
"""The Night Manager"" es un apasionante thriller de espionaje, muestra las andanzas del ex soldado inglés Jonathan Pine (Hiddleston), que, tras incorporarse al servicio de inteligencia británico, debe infiltrarse en el círculo de confianza del peligroso traficante de armas Richard Onslow Roper (Laurie). Debido a esto, Pine deberá convertirse en todo un criminal."
https://www.starz.com/ar/es/series/the-night-manager/61267
"['SAM13', '6 EPISODIOS', 'CRIMEN, DRAMA', '2016']"
Black Sails
"La aventura pirata ""Black Sails"", se centra en las historias del capitán Flint y su notoria tripulación mientras luchan por la fortuna y la supervivencia antes de los eventos descritos en el libro ""La isla del tesoro""."
https://www.starz.com/ar/es/series/black-sails/19568
"['SAM16', '38 EPISODIOS', 'DRAMA, ACCIÓN', '2014 - 2017']"
The Rook
"Cuando una mujer despierta rodeada de cadáveres sin ningún recuerdo, debe revelar su misterioso pasado para conocer la verdad."
https://www.starz.com/ar/es/series/the-rook/44140
"['SAM16', '8 EPISODIOS', 'DRAMA, FANTASÍA', '2019']"
Step Up
"Basada en las películas favoritas de los fans, la serie Step Up es un drama emocionante, sexy, y lleno de música sobre bailarines en una escuela de artes escénicas comtemporáneas."
https://www.starz.com/ar/es/series/step-up/62777
"['SAM13', '20 EPISODIOS', 'DRAMA, MÚSICA', '2018 - 2019']"
MalaYerba
"Cuando el cannabis medicinal es legalizado en Colombia, tres jóvenes emprendedores rápidamente se abren paso en el codiciado mercado."
https://www.starz.com/ar/es/series/malayerba/64882
"['SAM16', '10 EPISODIOS', 'DRAMA', '2021']"
The Borgias
"Sexo. Poder. Asesinato. Amén. Jeremy Irons, ganador del Oscar®, protagoniza esta nueva y épica serie original de Showtime, The Borgias, la historia explosiva de la primera gran familia del crimen de la historia."
https://www.starz.com/ar/es/series/the-borgias/61183
"['SAM16', '29 EPISODIOS', 'DRAMA', '2011 - 2013']"
Das Boot
"En 1942, en la Francia ocupada, el U-612 está listo para su primer viaje, dirigiéndose a la guerra que es cada vez más violenta, con su joven tripulación y su nuevo capitán, Klaus Hoffman."
https://www.starz.com/ar/es/series/das-boot/45955
"['SAM16', '16 EPISODIOS', 'DRAMA', '2018 - 2020']"
Vida
"""Vida"" es una serie de media hora que se enfoca en dos hermanas mexico-americanas de lado Este de Los Ángeles que no podrían ser más diferentes ni estar más distanciadas entre sí. Las circunstancias las obligan a volver a su antiguo barrio en donde son confrontadas por su pasado y por la insospechada verdad sobre la identidad de su madre."
https://www.starz.com/ar/es/series/vida/37707
"['SAM16', '23 EPISODIOS', 'COMEDIA, DRAMA', '2018 - 2020']"
No Man's Land
"La hermana de Antoine lleva varios años declarada muerta, pero él está convencido de que está viva. Viaja a Siria, donde las combatientes kurdas luchan contra ISIS."
https://www.starz.com/ar/es/series/no-mans-land/61940
"['SAM16', '9 EPISODIOS', 'DRAMA, GUERRA', '2020']"
Little Birds
Una Adaptación de la infame conlección de cuentos eróticos de Anais Nin.
https://www.starz.com/ar/es/series/little-birds/62168
"['SAM16', '6 EPISODIOS', 'DRAMA, ROMÁNTICA', '2021']"
The Girlfriend Experience
"""The Girlfriend Experience"" es la reinvención de la aclamada película en 2009 del mismo nombre de Steven Soderbergh y explora las relaciones entre acompañantes exclusivas y sus clientes, para quienes proveen de mucho más cosas que solo sexo. Conocidas como acompañantes, son mujeres que proveen ""La Experiencia de una Amiga""—relaciones a un precio muy alto."
https://www.starz.com/ar/es/series/the-girlfriend-experience/25586
"['SAM16', '38 EPISODIOS', 'DRAMA', '2016 - 2021']"
Instinto Animal
"Este drama sobre una familia criminal sigue a un adolescente quien, luego de la muerte de su madre, se muda con sus parientes independientes a un balneario del sur de California. Atraído por la vida de excesos que llevan, pronto descubre que esta está financiada por actividades criminales y que unirse a la familia viene con más peligro de lo que podría estar listo para manejar."
https://www.starz.com/ar/es/series/instinto-animal/56898
"['SAM16', '49 EPISODIOS', 'CRIMEN, DRAMA', '2016 - 2019']"
America To Me
"La serie documental sin libreto “América para mí” lidia con problemas cruciales al plantear preguntas complejas y controvertidas, como se ve a través de los ojos de un diverso grupo de jóvenes estadounidenses."
https://www.starz.com/ar/es/series/america-to-me/38818
"['SAM16', '10 EPISODIOS', 'DOCUMENTAL', '2018']"
The Spanish Princess
"""The Spanish Princess"" es la vívida y cautivante narración de la historia de Catalina de Aragón, que ha sido históricamente eclipsada por su infame matrimonio con el rey Enrique VIII."
https://www.starz.com/ar/es/series/the-spanish-princess/42457
"['SAM16', '16 EPISODIOS', 'DRAMA, HISTÓRICA', '2019 - 2020']"
Power Book III: Raising Kanan
"Situada al Sur de Jamaica, en Queens, en 1991, ""Raising Kanan"" es una precuela de la franquicia original ""Power"". Este drama familiar trata del cambio de edad de Kanan Stark, un distribuidor de cocaína con una red de vendedores en la Ciudad de Nueva York."
https://www.starz.com/ar/es/series/power-book-iii-raising-kanan/58458
"['SAM16', '10 EPISODIOS', 'CRIMEN, DRAMA', '2021']"
""
Un asesino palestino está focalizándose en israelíes prominentes. Los israelíes reclutan una actriz inglesa para infiltrarse en su célula terrorista. Esto requerirá todo su talento interpretativo y la pondrá en riesgo.
https://www.starz.com/ar/es/series/the-little-drummer-girl/45715
"['SAM16', '6 EPISODIOS', 'DRAMA, MINISERIE', '2018']"
Dr. Death: The Undoctored Story
"""Dr. Death: The Undoctored Story"" es la primera docuserie sobre el Dr. Christopher Duntsch, el notorio neurocirujano, cuya historia impactante ha cautivado al mundo."
https://www.starz.com/ar/es/series/dr-death-the-undoctored-story/65195
"['SAM13', '4 EPISODIOS', 'DOCUMENTAL, DRAMA', '2021']"
The Attaché
"Avshalom, un músico exitoso, se traslada a París cuando su esposa Annabelle consigue un trabajo allí. Son recibidos por ataques terroristas y el sueño de un año romántico en el extranjero se vuelve una pesadilla."
https://www.starz.com/ar/es/series/the-attach%C3%A9/62262
"['SAM16', '10 EPISODIOS', 'DRAMA', '2021']"
Power Book II: Ghost
"""El Fantasma"" sigue a Tariq malabareando sus operaciones de drogas, calificaciones, vida amorosa y familia. Para evitar el destino de su padre, debe convertirse en él, pero siendo mejor."
https://www.starz.com/ar/es/series/power-book-ii-ghost/58002
"['SAM16', '21 EPISODIOS', 'CRIMEN, DRAMA', '2020 - 2022']"
P-Valley
En la profundidad de Mississippi Delta yace un oasis de diversión y glamour en un momento difícil para la existencia humana donde la belleza es difícil de encontrar.
https://www.starz.com/ar/es/series/p-valley/46156
"['SAM16', '9 EPISODIOS', 'DRAMA', '2020']"
Normal People
"Desde la escuela a la universidad, Normal People sigue a Connell y Marianne mientras entretejen sus vidas en un programa que explora lo complicado que puede ser el amor joven."
https://www.starz.com/ar/es/series/normal-people/60083
"['SAM16', '13 EPISODIOS', 'DRAMA, ROMÁNTICA', '2020']"
Power
"El productor ejecutivo Curtis “50 Cent” Jackson presenta ""Power,"" un drama criminal sobre el dueño de un club nocturno quien también es el capo de un lucrativo imperio de drogas."
https://www.starz.com/ar/es/series/power/21220
"['SAM16', '66 EPISODIOS', 'DRAMA', '2014 - 2021']"
Penny Dreadful
"Penny Dreadful es un thriller psicológico lleno de un oscuro misterio y de suspenso, donde los demonios personales del pasado pueden ser más fuertes que los vampiros, los espíritus malignos y las bestias inmortales."
https://www.starz.com/ar/es/series/penny-dreadful/61184
"['SAM16', '27 EPISODIOS', 'DRAMA', '2014 - 2016']"
Manhunt: Deadly Games
"Después de un mortal ataque terrorista en los Juegos Olímpicos de 1996, los agentes del FBI cazan a un escurridizo atacante en serie, mientras que un hombre inocente acusado injustamente, lucha por limpiar su nombre."
https://www.starz.com/ar/es/series/manhunt-deadly-games/59063
"['SAM13', '10 EPISODIOS', 'CRIMEN, DRAMA', '2020']"
Reign
"La historia comienza en el año 1557 cuando Mary, Reina de Escocia, tiene que partir del convento en el que vivía hacia Francia, para contraer matrimonio con el Príncipe Francis II de Francia y así sellar una alianza entre los dos países."
https://www.starz.com/ar/es/series/reign/63571
"['SAM13', '77 EPISODIOS', 'DRAMA', '2013 - 2017']"
Sr. Mercedes
Un asesino serial demente se burla de un policía retirado con una serie de cartas y correos electrónicos espeluznantes.
https://www.starz.com/ar/es/series/sr-mercedes/45919
"['SAM16', '30 EPISODIOS', 'CRIMEN, SUSPENSO', '2017 - 2019']"
MotherFatherSon
"Max posee uno de los imperios mediáticos más influyentes del mundo. La información es su oficio: tiene secretos oscuros para todos y usa su poder despiadadamente, incluso en su propia familia."
https://www.starz.com/ar/es/series/motherfatherson/44758
"['SAM16', '8 EPISODIOS', 'DRAMA', '2019']"
Pennyworth
"Esta historia original de DC sigue al legendario mayordomo de Bruce Wayne, Alfred Pennyworth, exsoldado británico del Servicio Aéreo Especial que funda una empresa de seguridad y va a trabajar con el joven multimillonario Thomas Wayne, que aún no es el padre multimillonario de Bruce, en la década del 60 en Londres."
https://www.starz.com/ar/es/series/pennyworth/57149
"['SAM16', '22 EPISODIOS', 'DRAMA', '2019 - 2021']"
Wrong Man
Un equipo de expertos junto con investigadores locales buscan la verdad que hay detrás de casos criminales de convictos que fueron encarcelados por décadas y que presumen ser inocentes.
https://www.starz.com/ar/es/series/wrong-man/38184
"['SAM16', '12 EPISODIOS', 'DOCUMENTAL, DRAMA', '2018 - 2020']"
The Great
"The Great es un drama cómico y satírico, ocasionalmente basado en hechos históricos, sobre cómo Catalina la Grande pasó de ser una forastera a la gobernante mujer con el reinado más largo de la historia de Rusia. Una historia muy moderna sobre el pasado."
https://www.starz.com/ar/es/series/the-great/57979
"['SAM16', '18 EPISODIOS', 'COMEDIA, DRAMA', '2020 - 2021']"
The Act
"De los escritores Nick Antosca (""Channel Zero"") y Michelle Dean llega ""The Act"", una serie psicológica y antológica de crímenes reales que cuenta las insólitas historias detrás de actos criminales verdaderos."
https://www.starz.com/ar/es/series/the-act/46154
"['SAM16', '8 EPISODIOS', 'DOCUDRAMA, DRAMA', '2019']"
Confronting a Serial Killer
"La asombrosa historia de la relación sin precedentes entre la aclamada autora y periodista Jillian Lauren y el asesino en serie más prolífico de la historia de Estados Unidos, Sam Little."
https://www.starz.com/ar/es/series/confronting-a-serial-killer/59920
"['SAM16', '6 EPISODIOS', 'DOCUMENTAL, DRAMA', '2021']"
Fleming: El Hombre Que Sería Bond
"Drama de acción basado en la historia de la vida de Ian Fleming, creador de James Bond."
https://www.starz.com/ar/es/series/fleming-el-hombre-que-ser%C3%ADa-bond/45716
"['SAM16', '4 EPISODIOS', 'DRAMA', '2014']"
Spartacus
"Traicionado por Romanos. Forzado a la esclavitud. Renacido como Gladiador. Apartado de su patria y su mujer, Spartacus es condenado al mundo de la arena donde la sangre y la muerte reinan."
https://www.starz.com/ar/es/series/spartacus/5972
"['SAM16', '39 EPISODIOS', 'ACCIÓN, DRAMA', '2010 - 2013']"
The Dresden Files
"Harry Dresden (Paul Blackthorne), detective privado con habilidades extraordinarias. Ayuda a la policía con delitos al parecer inexplicables y sigue sus propios casos, siempre con un sentido del humor irónico."
https://www.starz.com/ar/es/series/the-dresden-files/45616
"['SAM13', '12 EPISODIOS', 'ACCIÓN, CRIMEN', '2007']"
Luther
"Un oscuro drama psicológico donde Idris Elba interpreta a Luther, un hombre que lucha contra sus propios demonios terribles, que podría ser tan peligroso como los depravados asesinos que caza."
https://www.starz.com/ar/es/series/luther/45048
"['SAM16', '20 EPISODIOS', 'CRIMEN, DRAMA', '2010 - 2019']"
Leavenworth
"""Leavenworth"" está basada en la polémica historia real de Clint Lorance, un ex teniente, que cumple una condena de 19 años por homicidio en la prisión estadounidense de ""Leavenworth."""
https://www.starz.com/ar/es/series/leavenworth/45100
"['SAM16', '6 EPISODIOS', 'DOCUMENTAL, DRAMA', '2019 - 2020']"
Blindspotting
"“Blindspotting” es protagonizada por Ashley que vive en Oakland, donde su novio y padre de su hijo es encarcelado; esta situación la deja en la nada y le produce una crisis existencial."
https://www.starz.com/ar/es/series/blindspotting/62263
"['SAM16', '8 EPISODIOS', 'DRAMA', '2021']"
Now Apocalypse
"“Now Apocalypse” se centra en Ulysses y sus amigos, en su búsqueda de amor, sexo y fama mientras intentan navegar la ciudad de Los Ángeles. Los sueños de Ulysses le hacen preguntarse si no existe una especie de conspiración oscura."
https://www.starz.com/ar/es/series/now-apocalypse/43571
"['SAM16', '10 EPISODIOS', 'COMEDIA, LGBTQ', '2019']"
BMF
"""BMF"" sigue la historia de dos hermanos que crearon la ""Black Mafia Family"", la red de distribución de drogas más promienente en la historia Americana."
https://www.starz.com/ar/es/series/bmf/62264
"['SAM16', '9 EPISODIOS', 'DRAMA', '2021']"
Heels
"Dos hermanos y rivales en el ring - uno el villano o “heel”, el otro el héroe o “face” -se disputan el triunfo en la liga de lucha libre de su padre fallecido, buscan la atención nacional hacia un pequeño pueblo de Georgia."
https://www.starz.com/ar/es/series/heels/60760
"['SAM16', '8 EPISODIOS', 'DRAMA', '2021']"
Los Miserables
"En el contexto épico de Francia en una época de disturbios civiles, ""Les Misérables"" es la historia de Jean Valjean, un ex convicto incapaz de escapar de la sombra de su vida pasada."
https://www.starz.com/ar/es/series/los-miserables/46038
"['SAM13', '8 EPISODIOS', 'DRAMA', '2019']"
Gangs of London
"Tras el asesinato del líder de una banda criminal, el vacío de poder amenaza la frágil paz entre la compleja red de pandillas que operan en las calles de Londres."
https://www.starz.com/ar/es/series/gangs-of-london/60530
"['SAM16', '10 EPISODIOS', 'ACCIÓN, CRIMEN', '2020']"
Dr. Death
"Basada en el exitoso podcast de Wondery, Dr. Death cuanta la impactante historia verdadera del Dr. Christopher Duntsch (Joshua Jackson), un joven neurocirujano aparentemente brillante con un consultorio médico próspero. Pero no todo es lo que parece."
https://www.starz.com/ar/es/series/dr-death/61268
"['SAM16', '9 EPISODIOS', 'CRIMEN, DRAMA', '2021']"
